id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2023-385073,2023-08-31,000001,Vente,1014350.0,20,,RUE DULAURIER,2804,31000,31555,Toulouse,31,,,31555823AB0436,,,,,,,,,,,,,0,1,Maison,169,6,S,sols,,,187.0,1.440127,43.612357
2023-385074,2023-09-09,000001,Vente,405600.0,2,B,RUE DE L HERMITAGE,0077,31700,31150,Cornebarrieu,31,,,31150000AM0783,,,,,,,,,,,,,0,1,Maison,119,5,S,sols,,,882.0,1.323428,43.644699
2023-385075,2023-08-22,000001,Vente,207230.0,2,,RUE DES HAUTS DE ROUCA,0027,31290,31262,Lagarde,31,,,312620000B0491,,,,,,,,,,,,,0,1,Maison,88,4,S,sols,,,601.0,1.714277,43.344009
2023-385076,2023-08-24,000001,Vente,110000.0,35,,AV DES ETATS UNIS,3104,31200,31555,Toulouse,31,,,31555829AX0134,,,25,,9,37.14,,,,,,,2,2,Appartement,37,2,,,,,,1.43269,43.62877
2023-385077,2023-08-25,000001,Vente,80232.0,4,,IMP DES BLEUETS,0063,31140,31022,Aucamville,31,,,31022000AA0257,,,34,55.07,,,,,,,,,1,2,Appartement,55,3,,,,,,1.416479,43.680732
2023-385078,2023-08-22,000001,Vente,415200.0,6,B,PL DES PRUNUS,0158,31140,31410,Pechbonnieu,31,,,31410000AS0496,,,,,,,,,,,,,0,1,Maison,137,5,S,sols,,,1082.0,1.465595,43.700403
2023-385079,2023-08-31,000001,Vente,81000.0,10,,RUE JACQUELINE AURIOL,4434,31400,31555,Toulouse,31,,,31555837AH0322,,,1087,22.79,,,,,,,,,1,2,Appartement,23,1,,,,,,1.476781,43.575176
2023-385080,2023-08-30,000001,Vente,174000.0,26,,RUE BELLE PAULE,1008,31500,31555,Toulouse,31,,,31555808AI0059,,,1,41.4,,,,,,,,,1,2,Appartement,45,2,,,,,,1.465273,43.595905
2023-385082,2023-08-31,000001,Vente,136000.0,4,,IMP J.B. BRUYERES,0100,31700,31160,Daux,31,,,311600000C1375,,,29,,,,,,,,,,1,2,Appartement,64,3,,,,,,1.277222,43.676895
2023-385083,2023-09-05,000001,Vente,237650.0,31,,RTE DE PIBRAC,0033,31700,31351,Mondonville,31,,,31351000AL0588,,,44,82.68,,,,,,,,,1,1,Maison,82,4,,,,,,1.28593,43.666688
2023-385084,2023-08-28,000001,Vente,172900.0,18,B,RUE DES CYCLAMENS,2444,31500,31555,Toulouse,31,,,31555835AE0175,,,200,,88,,,,,,,,2,2,Appartement,44,2,,,,,,1.479864,43.599901
2023-385085,2023-08-30,000001,Vente,182500.0,1,,RUE DE ZURICH,8985,31200,31555,Toulouse,31,,,31555802AD0379,,,24,,45,78.86,,,,,,,2,2,Appartement,78,4,,,,,,1.422491,43.615939
2023-385086,2023-09-07,000001,Vente,167400.0,6,,IMP DE L HIPPODROME,4230,31100,31555,Toulouse,31,,,31555844AE0552,,,17,,36,,,,,,,,2,2,Appartement,51,2,,,,,,1.410604,43.591102
2023-385087,2023-08-23,000001,Vente,157500.0,54,,RUE EDMOND ROSTAND,2888,31200,31555,Toulouse,31,,,31555831AE0297,,,28,60.18,,,,,,,,,1,2,Appartement,63,3,,,,,,1.461226,43.644154
2023-385088,2023-07-25,000001,Vente,315610.0,17,T,CHE DE CORDELLE,0032,31700,31150,Cornebarrieu,31,,,31150000AW0706,,,,,,,,,,,,,0,1,Maison,89,4,S,sols,,,497.0,1.302685,43.652307
2023-385089,2023-08-28,000001,Vente,80000.0,29,,AV DE MURET,6160,31300,31555,Toulouse,31,,,31555842AE0034,,,2,29.11,20,,,,,,,,2,2,Appartement,27,1,,,,,,1.424328,43.58082
2023-385090,2023-08-25,000001,Vente,165000.0,53,,RUE LOUIS PLANA,5396,31500,31555,Toulouse,31,,,31555834AP0171,,,120,57.87,,,,,,,,,1,2,Appartement,58,3,,,,,,1.477751,43.610892
2023-385091,2023-08-17,000001,Vente,222500.0,89,,CHE VERT,0260,31380,31358,Montastruc-la-Conseillère,31,,,313580000C2256,,,301,,,,,,,,,,1,1,Maison,77,4,,,,,,1.598001,43.716903
2023-385092,2023-08-30,000001,Vente,237000.0,5,,IMP DES LILAS,0596,31780,31116,Castelginest,31,,,31116000AT0149,,,,,,,,,,,,,0,1,Maison,74,4,S,sols,,,144.0,1.439806,43.693804
2023-385094,2023-08-24,000001,Vente,218000.0,10,,RUE VILLENEUVE,0265,31380,31358,Montastruc-la-Conseillère,31,,,313580000C0987,,,,,,,,,,,,,0,1,Maison,91,5,S,sols,,,830.0,1.589849,43.722504
2023-385095,2023-09-01,000001,Vente,235000.0,1,,IMP PIRAC,3067,31170,31557,Tournefeuille,31,,,31557000AW0129,,,185,70.91,,,,,,,,,1,1,Maison,71,3,,,,,,1.362983,43.582199
2023-385096,2023-09-06,000001,Vente,463280.0,34,,RUE DE L ESTEREL,3089,31400,31555,Toulouse,31,,,31555839AO0197,,,,,,,,,,,,,0,1,Maison,101,4,S,sols,,,500.0,1.45915,43.544882
2023-385096,2023-09-06,000001,Vente,463280.0,34,,RUE DE L ESTEREL,3089,31400,31555,Toulouse,31,,,31555839AO0197,,,,,,,,,,,,,0,1,Maison,101,4,AG,terrains d'agrément,PARC,Parc,199.0,1.45915,43.544882
2023-385097,2023-09-08,000001,Vente,78000.0,27,,RUE JACQUELINE AURIOL,4434,31400,31555,Toulouse,31,,,31555837AH0211,,,1003,22.79,,,,,,,,,1,2,Appartement,22,1,,,,,,1.473586,43.576669
2023-385098,2023-09-07,000001,Vente,412000.0,3,,RUE DE LA MENTHE,2690,31170,31557,Tournefeuille,31,,,31557000AS0109,,,,,,,,,,,,,0,1,Maison,114,4,S,sols,,,410.0,1.364145,43.5856
2023-385099,2023-08-28,000001,Vente,310720.0,67,,BD DE L EMBOUCHURE,2952,31200,31555,Toulouse,31,,,31555802AD0340,,,27,,86,,,,,,,,2,2,Appartement,86,3,,,,,,1.427556,43.613213
2023-385100,2023-08-28,000001,Vente,682000.0,23,,RUE AUDIGUIER,0624,31500,31555,Toulouse,31,,,31555807AC0023,,,,,,,,,,,,,0,1,Maison,80,3,S,sols,,,247.0,1.465321,43.60629
2023-385102,2023-09-08,000001,Vente,417100.0,4,,ALL ALEXANDRE DUMAS,0023,31770,31149,Colomiers,31,,,31149000AV0212,,,,,,,,,,,,,0,1,Maison,129,5,S,sols,,,630.0,1.32853,43.625509
2023-385103,2023-08-28,000001,Vente,344150.0,4,,RUE PASTEUR,2140,31830,31424,Plaisance-du-Touch,31,,,31424000BY0180,,,,,,,,,,,,,0,1,Maison,104,5,S,sols,,,824.0,1.313137,43.563534
2023-385105,2023-09-01,000001,Vente,271430.0,11,,RUE DES ARBOUSIERS,0557,31830,31424,Plaisance-du-Touch,31,,,31424000AY0784,,,,,,,,,,,,,0,1,Maison,80,4,AB,terrains a bâtir,,,280.0,1.294506,43.575841
2023-385106,2023-09-07,000001,Vente,113500.0,76,,ALL JEAN JAURES,4600,31000,31555,Toulouse,31,,,31555821AB0482,,,107,,405,,,,,,,,2,2,Appartement,38,2,,,,,,1.452631,43.607539
2023-385109,2023-08-30,000001,Vente,381850.0,1,,AV DES AMETHYSTES,0370,31650,31506,Saint-Orens-de-Gameville,31,,,31506000BP0059,,,,,,,,,,,,,0,1,Maison,136,6,S,sols,,,771.0,1.524504,43.553634
2023-385110,2023-06-29,000002,Vente,418000.0,46,,RTE DE GRATENTOUR,0080,31140,31410,Pechbonnieu,31,,,31410000AZ0151,,,,,,,,,,,,,0,1,Maison,79,4,,,,,,,
2023-385111,2023-09-11,000001,Vente,143000.0,6,,PAS PAUL VALERY,0964,31770,31149,Colomiers,31,,,31149000BW0172,,,111,60.94,311,,,,,,,,2,2,Appartement,60,3,,,,,,1.345163,43.598025
2023-385112,2023-09-07,000001,Vente,280000.0,176,,AV DE LA GLOIRE,3940,31500,31555,Toulouse,31,,,31555835AH0467,,,119,89.61,139,,,,,,,,2,2,Appartement,111,4,,,,,,1.474277,43.606116
2023-385113,2023-08-24,000001,Vente,440700.0,2,,RUE HENRI TAGNERES,4192,31400,31555,Toulouse,31,,,31555813AD0118,,,18,90.54,,,,,,,,,1,2,Appartement,90,4,,,,,,1.441241,43.585505
2023-385114,2023-09-04,000001,Vente,175990.0,31,,RTE DE NARBONNE,0330,31320,31035,Auzeville-Tolosane,31,,,31035000AB0266,,,209,69.6,441,,,,,,,,2,2,Appartement,69,3,,,,,,1.484789,43.532567
2023-385115,2023-08-30,000001,Vente,280000.0,16,,RUE ALFRED RAMBAUD,0200,31400,31555,Toulouse,31,,,31555812AI0212,,,5,32.07,53,,,,,,,,2,2,Appartement,31,2,,,,,,1.448331,43.574951
2023-385115,2023-08-30,000001,Vente,280000.0,135,,AV DE LESPINET,5196,31400,31555,Toulouse,31,,,31555837AH0005,,,93,,,,,,,,,,1,2,Appartement,20,1,,,,,,1.470875,43.576493
2023-385115,2023-08-30,000001,Vente,280000.0,5,,IMP ARNAUD DANIEL,0527,31300,31555,Toulouse,31,,,31555846AC0241,,,60,31.4,,,,,,,,,1,2,Appartement,31,2,,,,,,1.394136,43.61184
2023-385116,2023-08-28,000001,Vente,173250.0,10,,RUE GILBERT DEFER,3890,31300,31555,Toulouse,31,,,31555845AS0081,,,308,,,,,,,,,,1,2,Appartement,68,3,,,,,,1.368033,43.59913
2023-385118,2023-08-25,000001,Vente,141000.0,8,,RUE DES SALENQUES,8100,31000,31555,Toulouse,31,,,31555826AD0253,,,5,24.16,,,,,,,,,1,2,Appartement,32,0,,,,,,1.439224,43.607739
2023-385119,2023-09-08,000001,Vente,135000.0,5,,PL DE CAMARGUE,0285,31770,31149,Colomiers,31,,,31149000BK0147,,,120,,131,,,,,,,,2,2,Appartement,72,3,,,,,,1.341963,43.61049
2023-385120,2023-09-12,000001,Vente,294750.0,12,,RUE MARIE CURIE,0130,31840,31032,Aussonne,31,,,31032000ZB1190,,,,,,,,,,,,,0,1,Maison,87,4,S,sols,,,371.0,1.320201,43.694985
2023-385121,2023-08-25,000001,Vente,87000.0,61,,AV JULES JULIEN,4816,31400,31555,Toulouse,31,,,31555812AI0033,,,118,,,,,,,,,,1,2,Appartement,17,1,,,,,,1.450657,43.575544
2023-385122,2023-09-08,000001,Vente,352234.0,111,,RUE DES TROENES,8588,31200,31555,Toulouse,31,,,31555829AN0367,,,445,81.97,,,,,,,,,1,2,Appartement,82,3,,,,,,1.413829,43.620463
2023-385123,2023-09-04,000001,Vente,38600.0,1,,RUE DES POTIERS,7040,31000,31555,Toulouse,31,,,31555815AC0257,,,20,,35,,,,,,,,2,2,Appartement,18,1,,,,,,1.453548,43.59669
2023-385124,2023-08-28,000001,Vente,125000.0,10,,BD VICTOR HUGO,1341,31770,31149,Colomiers,31,,,31149000AC0062,,,26,,33,,79,,,,,,3,2,Appartement,56,2,,,,,,1.310493,43.614583
2023-385125,2023-09-06,000001,Vente,366020.0,11,,BD MONPLAISIR,6016,31400,31555,Toulouse,31,,,31555814AC0165,,,65,,91,,,,,,,,2,2,Appartement,93,5,,,,,,1.457187,43.592881
2023-385126,2023-08-29,000001,Vente,91390.0,2,,LES ALLEES DU GOLF,A006,31840,31541,Seilh,31,,,31541000AE0264,,,28,,,,,,,,,,1,2,Appartement,28,1,,,,,,1.355808,43.685968
2023-385128,2023-08-29,000001,Vente,146990.0,2,,RUE MIREILLE SORGUE,5985,31100,31555,Toulouse,31,,,31555840AP0044,,,40,73.55,,,,,,,,,1,2,Appartement,74,4,,,,,,1.412069,43.560318
2023-385129,2023-09-08,000001,Vente,121300.0,7,,AV DE L'ANCIEN VELODROME,0284,31000,31555,Toulouse,31,,,31555827AE0171,,,95,,,,,,,,,,1,2,Appartement,35,2,,,,,,1.428619,43.605316
2023-385130,2023-08-29,000001,Vente,292850.0,6,,CHE NEGO SAOUMOS,6264,31300,31555,Toulouse,31,,,31555845AV0114,,,8,86.8,,,,,,,,,1,1,Maison,85,4,,,,,,1.365092,43.604328
2023-385131,2023-08-29,000001,Vente,235000.0,3,,RUE ANNA POLITKOVSKAIA,0361,31200,31555,Toulouse,31,,,31555801AD0398,,,32,,,,,,,,,,1,2,Appartement,66,3,,,,,,1.42108,43.613943
2023-385133,2023-09-01,000001,Vente,140000.0,55,,CHE DU BOIS DE SAGET,0090,31240,31488,Saint-Jean,31,,,31488000AT0138,,,129,,,,,,,,,,1,2,Appartement,43,2,,,,,,1.497652,43.660734
2023-385135,2023-08-25,000001,Vente,199300.0,7,,RUE BARDOU,0846,31200,31555,Toulouse,31,,,31555829AP0278,,,8,,,,,,,,,,1,2,Appartement,49,2,,,,,,1.405075,43.616516
2023-385136,2023-09-04,000001,Vente,289000.0,19,,ALL DE BRIENNE,1424,31000,31555,Toulouse,31,,,31555827AE0155,,,32,49.62,75,,,,,,,,2,2,Appartement,51,2,,,,,,,
2023-385137,2023-08-29,000001,Vente,104300.0,1,,AV MAURICE FONVIEILLE,0267,31820,31417,Pibrac,31,,,31417000AV0142,,,134,,44,42.25,,,,,,,2,2,Appartement,42,2,,,,,,1.282618,43.608186
2023-385138,2023-09-05,000001,Vente,132500.0,47,,CHE DE LA BOURDETTE,1356,31400,31555,Toulouse,31,,,31555839AM0111,,,138,,39,,,,,,,,2,2,Appartement,44,2,,,,,,1.457014,43.554156
2023-385139,2023-08-25,000001,Vente,135000.0,20,,RUE DE NAPLES,6192,31500,31555,Toulouse,31,,,31555804AD0360,,,2166,41.73,2680,,,,,,,,2,2,Appartement,38,2,,,,,,1.453972,43.618695
2023-385140,2023-08-24,000001,Vente,125000.0,7,,BD D'ARCOLE,0428,31000,31555,Toulouse,31,,,31555824AB0023,,,324,,361,,,,,,,,2,2,Appartement,26,1,,,,,,1.442302,43.610384
2023-385141,2023-09-07,000001,Vente,131100.0,2,,AV DE LA PLAINE,0070,31700,31351,Mondonville,31,,,31351000AL0670,,,208,,209,,45,54.28,,,,,3,2,Appartement,54,3,,,,,,1.282864,43.661156
2023-385142,2023-08-17,000002,Vente,260000.0,490,,EN PLATE,B131,31590,31573,Verfeil,31,,,315730000K1587,,,,,,,,,,,,,0,1,Maison,50,2,S,sols,,,1274.0,1.665099,43.673468
2023-385145,2023-09-01,000001,Vente,65000.0,119,,RUE DU FERETRA,3256,31400,31555,Toulouse,31,,,31555812AB0046,,,78,14.35,,,,,,,,,1,2,Appartement,15,1,,,,,,1.443199,43.580402
2023-385146,2023-08-10,000001,Vente,317620.0,20,,RUE GUYNEMER,4084,31200,31555,Toulouse,31,,,31555803AE0290,,,1,,,,,,,,,,1,2,Appartement,29,2,,,,,,1.438206,43.618325
2023-385147,2023-09-04,000001,Vente,160000.0,2,,AV DE CLAIREFONTAINE,0505,31490,31291,Léguevin,31,,,31291000AT0211,,,35,64.96,,,,,,,,,1,2,Appartement,65,3,,,,,,1.233529,43.598014
2023-385148,2023-09-12,000001,Vente,55000.0,7,,RUE YVES DU MANOIR,8974,31300,31555,Toulouse,31,,,31555844AM0035,,,913,,,,,,,,,,1,2,Appartement,23,1,,,,,,1.398726,43.596791
2023-385149,2023-09-07,000001,Vente,130000.0,5,,RUE DES BLANCHERS,1196,31000,31555,Toulouse,31,,,31555818AB0723,,,11,23.02,,,,,,,,,1,2,Appartement,25,1,,,,,,1.438342,43.602066
2023-385152,2023-09-06,000001,Vente,88000.0,110,,AV DE RANGUEIL,7268,31400,31555,Toulouse,31,,,31555838AH0328,,,10,,,,,,,,,,1,2,Appartement,25,1,,,,,,1.461709,43.571396
2023-385154,2023-08-31,000001,Vente,370000.0,18,,RUE DE L'ORIENT,6412,31000,31555,Toulouse,31,,,31555822AB0045,,,67,112.44,,,,,,,,,1,2,Appartement,112,5,,,,,,1.447862,43.610947
2023-385155,2023-09-12,000001,Vente,108111.0,151,,CHE DE LANUSSE,5008,31200,31555,Toulouse,31,,,31555831AV0688,,,47,62.01,,,,,,,,,1,2,Appartement,60,3,,,,,,1.446546,43.635844
2023-385156,2023-08-23,000001,Vente,25000.0,,,VILLAGE,B086,31540,31570,Vaux,31,,,31570000ZK0033,,,,,,,,,,,,,0,1,Maison,43,1,S,sols,,,809.0,1.836332,43.455913
2023-385158,2023-08-21,000001,Vente,110281.0,17,,RUE FALGUIERE,3196,31000,31555,Toulouse,31,,,31555823AC0452,,,23,16.59,,,,,,,,,1,2,Appartement,17,1,,,,,,1.446399,43.612228
2023-385159,2023-09-05,000001,Vente,392610.0,12,,CHE DE L EAU VIVE,0033,31290,31566,Vallègue,31,,,315660000B0824,,,,,,,,,,,,,0,1,Maison,191,7,S,sols,,,985.0,1.753451,43.425762
2023-385162,2023-09-06,000001,Vente,186250.0,29,,AV JEAN CHAUBET,4540,31500,31555,Toulouse,31,,,31555807AD0229,,,4,64.59,,,,,,,,,1,2,Appartement,51,2,,,,,,1.468633,43.601445
2023-385163,2023-09-08,000001,Vente,175000.0,17,B,BD PIERRE CURIE,6880,31200,31555,Toulouse,31,,,31555803AC0217,,,33,,76,,,,,,,,2,2,Appartement,53,3,,,,,,1.44393,43.623767
2023-385164,2023-09-05,000001,Vente,170230.0,42,B,AV DES PYRENEES,0168,31880,31526,La Salvetat-Saint-Gilles,31,,,31526000AM0030,,,21,,52,,,,,,,,2,2,Appartement,63,3,,,,,,1.269004,43.573026
2023-385165,2023-08-16,000001,Vente,240000.0,26,,RUE DE LA GERBE D'OR,0110,31140,31497,Saint-Loup-Cammas,31,,,31497000AC0450,,,,,,,,,,,,,0,1,Maison,72,3,S,sols,,,450.0,1.476137,43.699549
2023-385166,2023-09-04,000001,Vente,260000.0,12,,RUE DU MUGUET,0505,31270,31157,Cugnaux,31,,,31157000AY0024,,,,,,,,,,,,,0,1,Maison,98,4,S,sols,,,700.0,1.350607,43.543246
2023-385167,2023-08-28,000001,Vente,513500.0,97,,RUE ALFRED DE MUSSET,0172,31200,31555,Toulouse,31,,,31555802AE0068,,,,,,,,,,,,,0,1,Maison,90,4,S,sols,,,303.0,1.428237,43.621888
2023-385169,2023-08-18,000001,Vente,375100.0,9,B,RTE DE CEPET,0009,31790,31516,Saint-Sauveur,31,,,315160000A1944,,,,,,,,,,,,,0,1,Maison,85,4,S,sols,,,1729.0,1.409338,43.753145
2023-385173,2023-09-01,000001,Vente,175520.0,19,,BD DE LA MEDITERRANEE,5868,31400,31555,Toulouse,31,,,31555811AD0272,,,22,,53,,,,,,,,2,2,Appartement,46,2,,,,,,1.461881,43.585438
2023-385176,2023-08-31,000001,Vente,227350.0,1,,RUE DE L'ARTOIS,0552,31100,31555,Toulouse,31,,,31555842AL0276,,,,,,,,,,,,,0,1,Maison,72,4,S,sols,,,399.0,1.41275,43.58295
2023-385179,2023-08-30,000001,Vente,103500.0,28,,IMP VITRY,8924,31200,31555,Toulouse,31,,,31555830AM0292,,,18,49.73,,,,,,,,,1,2,Appartement,51,2,,,,,,1.441376,43.633844
2023-385183,2023-08-22,000001,Vente,150000.0,126,,AV DE GRANDE BRETAGNE,3984,31300,31555,Toulouse,31,,,31555846AL0235,,,9,,,,,,,,,,1,2,Appartement,36,2,,,,,,1.416074,43.599877
2023-385185,2023-08-29,000001,Vente,255000.0,3,,RUE CECILE BRUNSCHVICG,1814,31200,31555,Toulouse,31,,,31555801AD0401,,,108,,78,65.25,,,,,,,2,2,Appartement,65,3,,,,,,1.421436,43.612454
2023-385186,2023-08-29,000001,Vente,560000.0,6,,RUE DES COLOMBES,0199,31700,31069,Blagnac,31,,,31069000AS0026,,,,,,,,,,,,,0,1,Maison,165,7,S,sols,,,611.0,1.389275,43.644517
2023-385188,2023-08-22,000001,Vente,415000.0,13,,RUE BERNARD PALISSY,1088,31200,31555,Toulouse,31,,,31555802AB0156,,,,,,,,,,,,,0,1,Maison,63,3,S,sols,,,210.0,1.43284,43.623655
2023-385189,2023-08-18,000001,Vente,949795.0,29,,RUE DES GRAVES,1920,31170,31557,Tournefeuille,31,,,31557000BI0335,,,,,,,,,,,,,0,1,Maison,235,11,S,sols,,,1170.0,1.331693,43.566314
2023-385190,2023-09-06,000001,Vente,255500.0,2,,PL DES COQUELICOTS,0140,31330,31592,Larra,31,,,315920000I2288,,,,,,,,,,,,,0,1,Maison,120,5,S,sols,,,450.0,1.223894,43.735274
2023-385191,2023-08-25,000001,Vente,168000.0,15,,RUE ROGER BRAUN,7581,31200,31555,Toulouse,31,,,31555831BE0476,,,7,,,,,,,,,,1,2,Appartement,62,3,,,,,,1.449362,43.647457
2023-385192,2023-08-30,000001,Vente,199900.0,101,,BD DE L EMBOUCHURE,2952,31200,31555,Toulouse,31,,,31555801AD0400,,,105,51.72,123,,,,,,,,2,2,Appartement,52,2,,,,,,1.421551,43.612098
2023-385194,2023-08-24,000001,Vente,213900.0,2,,RUE EPHRAIM MIKHAEL,3030,31100,31555,Toulouse,31,,,31555843AW0133,,,,,,,,,,,,,0,1,Maison,74,3,S,sols,,,102.0,1.393299,43.586579
2023-385195,2023-09-12,000001,Vente,332400.0,260,,RUE DE LA PLANE,0052,31530,31277,Lasserre-Pradère,31,,,312774380B0683,,,,,,,,,,,,,0,1,Maison,187,5,S,sols,,,1500.0,1.150509,43.639532
2023-385195,2023-09-12,000001,Vente,332400.0,260,,RUE DE LA PLANE,0052,31530,31277,Lasserre-Pradère,31,,,312774380B0683,,,,,,,,,,,,,0,1,Maison,187,5,AG,terrains d'agrément,PARC,Parc,1349.0,1.150509,43.639532
2023-385196,2023-08-28,000001,Vente,260000.0,1967,,RTE DE MONTAUBAN,0142,31660,31066,Bessières,31,,,310660000E0511,,,,,,,,,,,,,0,1,Maison,67,3,S,sols,,,800.0,1.569996,43.808265
2023-385196,2023-08-28,000001,Vente,260000.0,1967,,RTE DE MONTAUBAN,0142,31660,31066,Bessières,31,,,310660000E0511,,,,,,,,,,,,,0,1,Maison,67,3,AG,terrains d'agrément,PARC,Parc,2310.0,1.569996,43.808265
2023-385197,2023-09-06,000001,Vente,265000.0,35,,RUE DE LA FRANCOY,0300,31270,31157,Cugnaux,31,,,31157000BL0077,,,,,,,,,,,,,0,1,Maison,152,5,S,sols,,,617.0,1.341611,43.54418
2023-385198,2023-09-04,000001,Vente,480000.0,7,,RUE ARTHUR LEGOUST,0544,31500,31555,Toulouse,31,,,31555834AE0259,,,,,,,,,,,,,0,1,Maison,130,5,S,sols,,,279.0,1.472219,43.618142
2023-385199,2023-09-01,000001,Vente,292000.0,25,,RUE DU TAUR,8408,31000,31555,Toulouse,31,,,31555826AD0123,,,21,51.19,,,,,,,,,1,2,Appartement,52,2,,,,,,1.442457,43.605742
2023-385201,2023-08-25,000001,Vente,210000.0,36,,AV DE TOULOUSE,0014,31570,31271,Lanta,31,,,31271000ZE0004,,,,,,,,,,,,,0,1,Maison,95,4,S,sols,,,1569.0,1.638675,43.565414
2023-385202,2023-09-04,000001,Vente,106150.0,47,,CHE DE PELLEPORT,6700,31500,31555,Toulouse,31,,,31555834AP0310,,,104,66.71,114,,,,,,,,2,2,Appartement,60,4,,,,,,1.476084,43.609489
2023-385203,2023-09-12,000001,Vente,91940.0,79,,AV DE LA GLOIRE,3940,31500,31555,Toulouse,31,,,31555834AP0229,,,70,53.77,94,,,,,,,,2,2,Appartement,53,3,,,,,,1.47202,43.607571
2023-385205,2023-09-01,000001,Vente,125000.0,2,,RUE JEAN DAUSSET,4617,31200,31555,Toulouse,31,,,31555831BD0517,,,19,62.85,,,,,,,,,1,2,Appartement,62,3,,,,,,1.447154,43.650106
2023-385206,2023-08-29,000001,Vente,207900.0,7,,IMP LA GARENNE,0120,31660,31094,Buzet-sur-Tarn,31,,,310940000A0873,,,,,,,,,,,,,0,1,Maison,98,5,S,sols,,,139.0,1.625018,43.786795
2023-385207,2023-09-04,000001,Vente,206500.0,54,,CHE DE HEREDIA,4216,31500,31555,Toulouse,31,,,31555834AT0108,,,212,,222,,,,,,,,2,2,Appartement,74,4,,,,,,1.473861,43.613635
2023-385209,2023-09-01,000001,Vente,126400.0,2,,RUE JEAN FAVIER,4572,31500,31555,Toulouse,31,,,31555806AC0046,,,2340,54.93,2451,,,,,,,,2,2,Appartement,57,3,,,,,,1.45696,43.615572
2023-385210,2023-08-25,000001,Vente,114000.0,17,,RUE FALGUIERE,3196,31000,31555,Toulouse,31,,,31555823AC0452,,,29,,,,,,,,,,1,2,Appartement,24,1,,,,,,1.446399,43.612228
2023-385211,2023-09-01,000001,Vente,151250.0,17,,IMP DU CIMETIERE CROIX DAURADE,2048,31200,31555,Toulouse,31,,,31555831AI0437,,,22,,,,,,,,,,1,2,Appartement,61,3,,,,,,1.463367,43.63994
2023-385215,2023-08-22,000001,Vente,190000.0,19,,IMP DE L'EGLISE,0099,31180,31462,Rouffiac-Tolosan,31,,,31462000AA0105,,,,,,,,,,,,,0,1,Maison,115,5,AG,terrains d'agrément,PARC,Parc,710.0,1.521702,43.664963
2023-385215,2023-08-22,000001,Vente,190000.0,19,,IMP DE L'EGLISE,0099,31180,31462,Rouffiac-Tolosan,31,,,31462000AA0105,,,,,,,,,,,,,0,1,Maison,115,5,S,sols,,,500.0,1.521702,43.664963
2023-385216,2023-09-05,000001,Vente,128000.0,11,,RUE MICHEL MONTAGNE,2720,31170,31557,Tournefeuille,31,,,31557000AT0233,,,48,41.38,,,,,,,,,1,2,Appartement,41,2,,,,,,1.368938,43.589026
2023-385217,2023-08-31,000001,Vente,69000.0,3,,ALL MOISE MAIMONIDE,0286,31560,31396,Nailloux,31,,,313960000D0541,,,26,35.13,,,,,,,,,1,2,Appartement,36,2,,,,,,1.619114,43.355889
2023-385219,2023-08-29,000001,Vente,105800.0,5,,RUE NOEL LACANS,0255,31140,31022,Aucamville,31,,,31022000AC0684,,,7,,77,,78,,,,,,3,2,Appartement,41,2,,,,,,1.432665,43.674948
2023-385220,2023-08-29,000001,Vente,400135.0,12,,RUE PIERRE BROSSOLETTE,6868,31400,31555,Toulouse,31,,,31555810AE0290,,,112,,,,,,,,,,1,2,Appartement,89,4,,,,,,1.461636,43.591112
2023-385222,2023-09-01,000001,Vente,87000.0,12,,RUE DE DAKAR,2458,31500,31555,Toulouse,31,,,31555836BD0030,,,490,,528,,,,,,,,2,2,Appartement,39,1,,,,,,1.476968,43.587578
2023-385224,2023-07-28,000001,Vente,51474.28,27,,RUE CHARLES GOUNOD,1940,31200,31555,Toulouse,31,,,31555802AD0352,,,69,37.9,,,,,,,,,1,2,Appartement,38,2,,,,,,1.425144,43.614268
2023-385227,2023-08-28,000001,Vente,327000.0,10,,RUE DE LA BRIQUETERIE,1428,31400,31555,Toulouse,31,,,31555811AD0194,,,29,,8,,,,,,,,2,2,Appartement,46,2,,,,,,1.467179,43.583924
2023-385227,2023-08-28,000001,Vente,327000.0,10,,RUE DE LA BRIQUETERIE,1428,31400,31555,Toulouse,31,,,31555811AD0194,,,11,,28,,,,,,,,2,2,Appartement,40,2,,,,,,1.467179,43.583924
2023-385228,2023-08-25,000001,Vente,131064.19,18,,RUE SAINTE CATHERINE,8016,31400,31555,Toulouse,31,,,31555813AB0581,,,3082,,,,,,,,,,1,2,Appartement,28,1,,,,,,1.446418,43.590363
